duracao;intensidade;f01;f02;f03;falante;modalidade;frase;acento;escolaridade;genero;vogal;Variedade;intst;f0st;durz;n_vogais
50;68;184;190;190;4;a;kwp;proparoxitona;medio;masculino;V4;Oiapoque;-10,391;5,458;-0,690;9
120;78;185;160;135;4;i;kwp;proparoxitona;medio;masculino;V1;Oiapoque;-0,391;2,666;0,471;9
130;71;136;145;140;4;i;kwp;proparoxitona;medio;masculino;V2;Oiapoque;-7,391;0,395;0,637;9
70;80;153;170;178;4;i;kwp;proparoxitona;medio;masculino;V3;Oiapoque;1,609;3,407;-0,358;9
44;58;162;151;141;4;i;kwp;proparoxitona;medio;masculino;V4;Oiapoque;-20,391;1,701;-0,790;9
112;68;188;209;203;4;i;kwp;proparoxitona;medio;masculino;V1;Oiapoque;-10,391;6,529;0,339;9
150;77;202;165;132;4;i;kwp;proparoxitona;medio;masculino;V2;Oiapoque;-1,391;3,338;0,969;9
140;70;136;143;124;4;i;kwp;proparoxitona;medio;masculino;V3;Oiapoque;-8,391;-0,361;0,803;9
150;77;115;160;190;4;i;kwp;proparoxitona;medio;masculino;V4;Oiapoque;-1,391;2,116;0,969;9
65;64;126;131;131;4;i;kwp;proparoxitona;medio;masculino;V1;Oiapoque;-14,391;-1,018;-0,441;9
90;72;209;229;220;4;i;kwp;proparoxitona;medio;masculino;V2;Oiapoque;-6,391;8,126;-0,026;9
140;78;203;168;143;4;i;kwp;proparoxitona;medio;masculino;V3;Oiapoque;-0,391;3,850;0,803;9
120;71;149;164;155;4;i;kwp;proparoxitona;medio;masculino;V4;Oiapoque;-7,391;2,227;0,471;9
63;52;98;100;101;4;i;kwp;proparoxitona;medio;masculino;V1;Oiapoque;-26,391;-5,529;-0,474;9
130;78;192;155;122;4;a;kwt;paroxitona;medio;masculino;V1;Oiapoque;-0,391;2,264;0,637;9
160;71;120;151;156;4;a;kwt;paroxitona;medio;masculino;V2;Oiapoque;-7,391;0,640;1,135;9
130;79;129;150;169;4;a;kwt;paroxitona;medio;masculino;V3;Oiapoque;0,609;1,471;0,637;9
54;68;166;158;147;4;a;kwt;paroxitona;medio;masculino;V4;Oiapoque;-10,391;2,338;-0,624;9
80;70;162;201;221;4;a;kwt;paroxitona;medio;masculino;V1;Oiapoque;-8,391;6,061;-0,192;9
150;79;204;174;129;4;a;kwt;paroxitona;medio;masculino;V2;Oiapoque;0,609;3,613;0,969;9
196;73;135;159;129;4;a;kwt;paroxitona;medio;masculino;V3;Oiapoque;-5,391;0,477;1,732;9
160;79;123;149;173;4;a;kwt;paroxitona;medio;masculino;V4;Oiapoque;0,609;1,355;1,135;9
0;0;50;50;50;4;a;kwt;paroxitona;medio;masculino;V1;Oiapoque;-78,391;-17,471;-1,520;9
114;71;219;222;216;4;a;kwt;paroxitona;medio;masculino;V2;Oiapoque;-7,391;8,100;0,372;9
160;83;211;201;140;4;a;kwt;paroxitona;medio;masculino;V3;Oiapoque;4,609;5,085;1,135;9
200;70;130;167;174;4;a;kwt;paroxitona;medio;masculino;V4;Oiapoque;-8,391;2,338;1,798;9
0;0;50;50;50;4;a;kwt;paroxitona;medio;masculino;V1;Oiapoque;-78,391;-17,471;-1,520;9
0;0;50;50;50;4;i;kwt;paroxitona;medio;masculino;V2;Oiapoque;-78,391;-17,471;-1,520;9
106;71;220;231;214;4;i;kwt;paroxitona;medio;masculino;V3;Oiapoque;-7,391;8,309;0,239;9
170;81;206;178;125;4;i;kwt;paroxitona;medio;masculino;V4;Oiapoque;2,609;3,681;1,301;9
181;74;122;137;122;4;i;kwt;paroxitona;medio;masculino;V1;Oiapoque;-4,391;-1,333;1,483;9
0;0;50;50;50;4;i;kwt;paroxitona;medio;masculino;V2;Oiapoque;-78,391;-17,471;-1,520;9
0;0;50;50;50;4;i;kwt;paroxitona;medio;masculino;V3;Oiapoque;-78,391;-17,471;-1,520;9
110;70;223;238;228;4;i;kwt;paroxitona;medio;masculino;V4;Oiapoque;-8,391;8,923;0,305;9
105;68;128;125;121;4;i;kwt;paroxitona;medio;masculino;V1;Oiapoque;-10,391;-1,654;0,222;9
230;73;131;140;115;4;i;kwt;paroxitona;medio;masculino;V2;Oiapoque;-5,391;-1,108;2,296;9
0;0;50;50;50;4;i;kwt;paroxitona;medio;masculino;V3;Oiapoque;-78,391;-17,471;-1,520;9
0;0;50;50;50;4;i;kwt;paroxitona;medio;masculino;V4;Oiapoque;-78,391;-17,471;-1,520;9
84;66;133;140;140;4;i;kwt;paroxitona;medio;masculino;V1;Oiapoque;-12,391;0,063;-0,126;9
117;71;135;126;121;4;i;kwt;paroxitona;medio;masculino;V2;Oiapoque;-7,391;-1,288;0,421;9
161;78;127;145;156;4;i;kwt;paroxitona;medio;masculino;V3;Oiapoque;-0,391;0,681;1,151;9
0;0;50;50;50;4;i;kwt;paroxitona;medio;masculino;V4;Oiapoque;-78,391;-17,471;-1,520;9
30;59;177;167;157;4;a;pwk;oxitona;medio;masculino;V1;Oiapoque;-19,391;3,407;-1,022;9
68;63;156;149;135;4;a;pwk;oxitona;medio;masculino;V2;Oiapoque;-15,391;1,159;-0,391;9
210;74;128;137;166;4;a;pwk;oxitona;medio;masculino;V3;Oiapoque;-4,391;0,801;1,964;9
41;60;182;172;167;4;a;pwk;oxitona;medio;masculino;V4;Oiapoque;-18,391;4,085;-0,839;9
130;79;130;144;158;4;a;pwk;oxitona;medio;masculino;V1;Oiapoque;0,609;0,842;0,637;9
52;73;173;169;158;4;a;pwk;oxitona;medio;masculino;V2;Oiapoque;-5,391;3,372;-0,657;9
60;66;150;142;127;4;a;pwk;oxitona;medio;masculino;V3;Oiapoque;-12,391;0,313;-0,524;9
140;77;126;138;154;4;a;pwk;oxitona;medio;masculino;V4;Oiapoque;-1,391;0,271;0,803;9
0;0;50;50;50;4;a;pwk;oxitona;medio;masculino;V1;Oiapoque;-78,391;-17,471;-1,520;9
130;79;130;144;158;4;a;pwk;oxitona;medio;masculino;V2;Oiapoque;0,609;0,842;0,637;9
52;73;173;169;158;4;a;pwk;oxitona;medio;masculino;V3;Oiapoque;-5,391;3,372;-0,657;9
60;66;150;142;127;4;a;pwk;oxitona;medio;masculino;V4;Oiapoque;-12,391;0,313;-0,524;9
206;65;138;115;112;4;a;pwk;oxitona;medio;masculino;V1;Oiapoque;-13,391;-2,076;1,898;9
57;59;114;115;117;4;i;pwk;oxitona;medio;masculino;V2;Oiapoque;-19,391;-3,002;-0,574;9
130;78;145;156;165;4;i;pwk;oxitona;medio;masculino;V3;Oiapoque;-0,391;2,153;0,637;9
16;63;128;126;125;4;i;pwk;oxitona;medio;masculino;V4;Oiapoque;-15,391;-1,424;-1,254;9
121;70;115;110;101;4;i;pwk;oxitona;medio;masculino;V1;Oiapoque;-8,391;-4,032;0,488;9
228;68;111;146;155;4;i;pwk;oxitona;medio;masculino;V2;Oiapoque;-10,391;0,021;2,263;9
66;58;114;114;117;4;i;pwk;oxitona;medio;masculino;V3;Oiapoque;-20,391;-3,052;-0,425;9
130;78;145;156;165;4;i;pwk;oxitona;medio;masculino;V4;Oiapoque;-0,391;2,153;0,637;9
70;64;125;122;114;4;i;pwk;oxitona;medio;masculino;V1;Oiapoque;-14,391;-2,267;-0,358;9
120;70;115;110;101;4;i;pwk;oxitona;medio;masculino;V2;Oiapoque;-8,391;-4,032;0,471;9
232;68;111;147;155;4;i;pwk;oxitona;medio;masculino;V3;Oiapoque;-10,391;0,063;2,329;9
73;59;114;115;117;4;i;pwk;oxitona;medio;masculino;V4;Oiapoque;-19,391;-3,002;-0,308;9
30;62;135;134;133;4;i;pwk;oxitona;medio;masculino;V1;Oiapoque;-16,391;-0,404;-1,022;9
70;64;125;122;114;4;i;pwk;oxitona;medio;masculino;V2;Oiapoque;-14,391;-2,267;-0,358;9
112;70;115;110;102;4;i;pwk;oxitona;medio;masculino;V3;Oiapoque;-8,391;-3,979;0,339;9
230;68;113;148;155;4;i;pwk;oxitona;medio;masculino;V4;Oiapoque;-10,391;0,188;2,296;9
61;65;167;156;155;4;a;pwp;proparoxitona;medio;masculino;V1;Oiapoque;-13,391;2,593;-0,508;9
31;58;184;186;185;4;a;pwp;proparoxitona;medio;masculino;V2;Oiapoque;-20,391;5,179;-1,005;9
120;74;124;116;122;4;a;pwp;proparoxitona;medio;masculino;V3;Oiapoque;-4,391;-2,219;0,471;9
40;59;99;98;98;4;a;pwp;proparoxitona;medio;masculino;V4;Oiapoque;-19,391;-5,762;-0,856;9
140;76;128;134;162;4;a;pwp;proparoxitona;medio;masculino;V1;Oiapoque;-2,391;0,518;0,803;9
58;65;166;156;155;4;a;pwp;proparoxitona;medio;masculino;V2;Oiapoque;-13,391;2,557;-0,557;9
34;59;176;185;186;4;a;pwp;proparoxitona;medio;masculino;V3;Oiapoque;-19,391;4,928;-0,955;9
120;74;124;116;122;4;a;pwp;proparoxitona;medio;masculino;V4;Oiapoque;-4,391;-2,219;0,471;9
45;67;164;161;150;4;a;pwp;proparoxitona;medio;masculino;V1;Oiapoque;-11,391;2,484;-0,773;9
140;76;128;134;162;4;a;pwp;proparoxitona;medio;masculino;V2;Oiapoque;-2,391;0,518;0,803;9
61;65;167;156;155;4;a;pwp;proparoxitona;medio;masculino;V3;Oiapoque;-13,391;2,593;-0,508;9
40;59;175;186;185;4;a;pwp;proparoxitona;medio;masculino;V4;Oiapoque;-19,391;4,896;-0,856;9
50;71;151;134;123;4;i;pwp;proparoxitona;medio;masculino;V1;Oiapoque;-7,391;-0,148;-0,690;9
80;60;112;109;110;4;i;pwp;proparoxitona;medio;masculino;V2;Oiapoque;-18,391;-3,769;-0,192;9
110;80;137;173;188;4;i;pwp;proparoxitona;medio;masculino;V3;Oiapoque;1,609;3,303;0,305;9
32;68;145;143;135;4;i;pwp;proparoxitona;medio;masculino;V4;Oiapoque;-10,391;0,477;-0,989;9
130;86;172;194;195;4;i;pwp;proparoxitona;medio;masculino;V1;Oiapoque;7,609;5,365;0,637;9
50;76;192;175;169;4;i;pwp;proparoxitona;medio;masculino;V2;Oiapoque;-2,391;4,576;-0,690;9
40;71;149;152;147;4;i;pwp;proparoxitona;medio;masculino;V3;Oiapoque;-7,391;1,471;-0,856;9
130;78;138;175;200;4;i;pwp;proparoxitona;medio;masculino;V4;Oiapoque;-0,391;3,817;0,637;9
0;0;50;50;50;4;i;pwp;proparoxitona;medio;masculino;V1;Oiapoque;-78,391;-17,471;-1,520;9
110;78;143;149;154;4;i;pwp;proparoxitona;medio;masculino;V2;Oiapoque;-0,391;1,394;0,305;9
52;71;148;144;136;4;i;pwp;proparoxitona;medio;masculino;V3;Oiapoque;-7,391;0,681;-0,657;9
68;64;128;129;119;4;i;pwp;proparoxitona;medio;masculino;V4;Oiapoque;-14,391;-1,562;-0,391;9
46;52;101;103;100;4;i;pwp;proparoxitona;medio;masculino;V1;Oiapoque;-26,391;-5,242;-0,756;9
94;65;141;161;177;4;a;pws;paroxitona;medio;masculino;V2;Oiapoque;-13,391;2,629;0,040;9
170;83;152;152;172;4;a;pws;paroxitona;medio;masculino;V3;Oiapoque;4,609;2,521;1,301;9
30;69;183;180;174;4;a;pws;paroxitona;medio;masculino;V4;Oiapoque;-9,391;4,608;-1,022;9
164;78;138;140;151;4;a;pws;paroxitona;medio;masculino;V1;Oiapoque;-0,391;0,721;1,201;9
0;0;50;50;50;4;a;pws;paroxitona;medio;masculino;V2;Oiapoque;-78,391;-17,471;-1,520;9
67;76;172;173;169;4;a;pws;paroxitona;medio;masculino;V3;Oiapoque;-2,391;3,850;-0,408;9
190;72;130;118;108;4;a;pws;paroxitona;medio;masculino;V4;Oiapoque;-6,391;-2,508;1,633;9
170;76;130;146;173;4;a;pws;paroxitona;medio;masculino;V1;Oiapoque;-2,391;1,510;1,301;9
69;72;165;156;141;4;a;pws;paroxitona;medio;masculino;V2;Oiapoque;-6,391;2,004;-0,375;9
100;65;138;144;143;4;a;pws;paroxitona;medio;masculino;V3;Oiapoque;-13,391;0,559;0,139;9
111;74;151;156;146;4;a;pws;paroxitona;medio;masculino;V4;Oiapoque;-4,391;1,663;0,322;9
77;65;141;166;177;4;a;pws;paroxitona;medio;masculino;V1;Oiapoque;-13,391;2,809;-0,242;9
170;83;152;152;172;4;a;pws;paroxitona;medio;masculino;V2;Oiapoque;4,609;2,521;1,301;9
30;69;183;180;174;4;a;pws;paroxitona;medio;masculino;V3;Oiapoque;-9,391;4,608;-1,022;9
80;67;156;158;146;4;a;pws;paroxitona;medio;masculino;V4;Oiapoque;-11,391;1,929;-0,192;9
0;0;50;50;50;4;a;pws;paroxitona;medio;masculino;V1;Oiapoque;-78,391;-17,471;-1,520;9
70;75;173;171;168;4;a;pws;paroxitona;medio;masculino;V2;Oiapoque;-3,391;3,783;-0,358;9
190;72;130;118;108;4;a;pws;paroxitona;medio;masculino;V3;Oiapoque;-6,391;-2,508;1,633;9
81;56;106;105;105;4;a;pws;paroxitona;medio;masculino;V4;Oiapoque;-22,391;-4,572;-0,176;9
81;69;179;157;145;4;i;pws;paroxitona;medio;masculino;V1;Oiapoque;-9,391;2,702;-0,176;9
98;65;143;139;131;4;i;pws;paroxitona;medio;masculino;V2;Oiapoque;-13,391;0,063;0,106;9
81;70;138;135;131;4;i;pws;paroxitona;medio;masculino;V3;Oiapoque;-8,391;-0,319;-0,176;9
140;74;130;140;149;4;i;pws;paroxitona;medio;masculino;V4;Oiapoque;-4,391;0,313;0,803;9
150;84;156;189;201;4;i;pws;paroxitona;medio;masculino;V1;Oiapoque;5,609;4,896;0,969;9
70;72;202;190;170;4;i;pws;paroxitona;medio;masculino;V2;Oiapoque;-6,391;5,396;-0,358;9
60;68;158;155;143;4;i;pws;paroxitona;medio;masculino;V3;Oiapoque;-10,391;1,778;-0,524;9
140;78;135;167;191;4;i;pws;paroxitona;medio;masculino;V4;Oiapoque;-0,391;3,128;0,803;9
63;71;114;111;114;4;i;pws;paroxitona;medio;masculino;V1;Oiapoque;-7,391;-3,355;-0,474;9
150;76;137;147;140;4;i;pws;paroxitona;medio;masculino;V2;Oiapoque;-2,391;0,518;0,969;9
94;60;118;113;116;4;i;pws;paroxitona;medio;masculino;V3;Oiapoque;-18,391;-2,952;0,040;9
0;0;50;50;50;4;i;pws;paroxitona;medio;masculino;V4;Oiapoque;-78,391;-17,471;-1,520;9
127;65;141;140;131;4;i;pws;paroxitona;medio;masculino;V1;Oiapoque;-13,391;0,021;0,587;9
81;70;138;135;131;4;i;pws;paroxitona;medio;masculino;V2;Oiapoque;-8,391;-0,319;-0,176;9
140;74;130;140;149;4;i;pws;paroxitona;medio;masculino;V3;Oiapoque;-4,391;0,313;0,803;9
0;0;50;50;50;4;i;pws;paroxitona;medio;masculino;V4;Oiapoque;-78,391;-17,471;-1,520;9
40;72;184;180;172;4;a;pwt;paroxitona;medio;masculino;V1;Oiapoque;-6,391;4,576;-0,856;9
52;63;159;149;139;4;a;pwt;paroxitona;medio;masculino;V2;Oiapoque;-15,391;1,432;-0,657;9
130;77;137;153;166;4;a;pwt;paroxitona;medio;masculino;V3;Oiapoque;-1,391;1,778;0,637;9
41;60;175;167;163;4;a;pwt;paroxitona;medio;masculino;V4;Oiapoque;-18,391;3,545;-0,839;9
100;80;147;159;162;4;a;pwt;paroxitona;medio;masculino;V1;Oiapoque;1,609;2,227;0,139;9
30;69;173;168;161;4;a;pwt;paroxitona;medio;masculino;V2;Oiapoque;-9,391;3,441;-1,022;9
99;65;147;144;127;4;a;pwt;paroxitona;medio;masculino;V3;Oiapoque;-13,391;0,271;0,123;9
170;76;120;137;155;4;a;pwt;paroxitona;medio;masculino;V4;Oiapoque;-2,391;0,021;1,301;9
0;0;50;50;50;4;a;pwt;paroxitona;medio;masculino;V1;Oiapoque;-78,391;-17,471;-1,520;9
170;84;157;160;176;4;a;pwt;paroxitona;medio;masculino;V2;Oiapoque;5,609;3,128;1,301;9
67;74;217;210;196;4;a;pwt;paroxitona;medio;masculino;V3;Oiapoque;-4,391;7,180;-0,408;9
39;67;190;185;173;4;a;pwt;paroxitona;medio;masculino;V4;Oiapoque;-11,391;4,959;-0,873;9
0;0;50;50;50;4;a;pwt;paroxitona;medio;masculino;V1;Oiapoque;-78,391;-17,471;-1,520;9
52;68;137;137;131;4;i;pwt;paroxitona;medio;masculino;V2;Oiapoque;-10,391;-0,276;-0,657;9
140;85;158;166;176;4;i;pwt;paroxitona;medio;masculino;V3;Oiapoque;6,609;3,372;0,803;9
50;74;179;171;161;4;i;pwt;paroxitona;medio;masculino;V4;Oiapoque;-4,391;3,749;-0,690;9
180;77;131;142;133;4;i;pwt;paroxitona;medio;masculino;V1;Oiapoque;-1,391;-0,233;1,467;9
0;0;50;50;50;4;i;pwt;paroxitona;medio;masculino;V2;Oiapoque;-78,391;-17,471;-1,520;9
61;69;197;201;194;4;i;pwt;paroxitona;medio;masculino;V3;Oiapoque;-9,391;6,296;-0,508;9
150;85;182;184;181;4;i;pwt;paroxitona;medio;masculino;V4;Oiapoque;6,609;4,928;0,969;9
84;71;130;125;121;4;i;pwt;paroxitona;medio;masculino;V1;Oiapoque;-7,391;-1,562;-0,126;9
190;76;133;140;130;4;i;pwt;paroxitona;medio;masculino;V2;Oiapoque;-2,391;-0,361;1,633;9
0;0;50;50;50;4;i;pwt;paroxitona;medio;masculino;V3;Oiapoque;-78,391;-17,471;-1,520;9
55;68;141;146;145;4;i;pwt;paroxitona;medio;masculino;V4;Oiapoque;-10,391;0,842;-0,607;9
64;66;122;123;125;4;i;pwt;paroxitona;medio;masculino;V1;Oiapoque;-12,391;-1,841;-0,458;9
90;70;116;112;108;4;i;pwt;paroxitona;medio;masculino;V2;Oiapoque;-8,391;-3,509;-0,026;9
188;78;117;135;129;4;i;pwt;paroxitona;medio;masculino;V3;Oiapoque;-0,391;-1,333;1,599;9
0;0;50;50;50;4;i;pwt;paroxitona;medio;masculino;V4;Oiapoque;-78,391;-17,471;-1,520;9
0;0;50;50;50;4;a;twk;oxitona;medio;masculino;V2;Oiapoque;-78,391;-17,471;-1,520;9
68;79;169;176;178;4;a;twk;oxitona;medio;masculino;V3;Oiapoque;0,609;4,151;-0,391;9
187;81;164;163;174;4;a;twk;oxitona;medio;masculino;V4;Oiapoque;2,609;3,407;1,583;9
108;76;208;197;149;4;a;twk;oxitona;medio;masculino;V1;Oiapoque;-2,391;5,148;0,272;9
206;65;114;106;111;4;a;twk;oxitona;medio;masculino;V2;Oiapoque;-13,391;-3,769;1,898;9
0;0;50;50;50;4;a;twk;oxitona;medio;masculino;V3;Oiapoque;-78,391;-17,471;-1,520;9
55;76;157;161;174;4;a;twk;oxitona;medio;masculino;V4;Oiapoque;-2,391;3,093;-0,607;9
50;65;162;177;181;4;a;twk;oxitona;medio;masculino;V1;Oiapoque;-13,391;4,051;-0,690;9
130;74;207;191;138;4;a;twk;oxitona;medio;masculino;V2;Oiapoque;-4,391;4,576;0,637;9
230;63;112;107;114;4;a;twk;oxitona;medio;masculino;V3;Oiapoque;-15,391;-3,665;2,296;9
0;0;50;50;50;4;a;twk;oxitona;medio;masculino;V4;Oiapoque;-78,391;-17,471;-1,520;9
30;57;144;144;143;4;a;twk;oxitona;medio;masculino;V1;Oiapoque;-21,391;0,801;-1,022;9
79;64;142;152;156;4;a;twk;oxitona;medio;masculino;V2;Oiapoque;-14,391;1,548;-0,209;9
112;74;189;181;139;4;a;twk;oxitona;medio;masculino;V3;Oiapoque;-4,391;3,681;0,339;9
189;64;111;107;116;4;a;twk;oxitona;medio;masculino;V4;Oiapoque;-14,391;-3,613;1,616;9
47;58;142;135;128;4;i;twk;oxitona;medio;masculino;V1;Oiapoque;-20,391;-0,276;-0,740;9
118;57;115;115;108;4;i;twk;oxitona;medio;masculino;V2;Oiapoque;-21,391;-3,407;0,438;9
70;58;115;118;115;4;i;twk;oxitona;medio;masculino;V3;Oiapoque;-20,391;-2,902;-0,358;9
83;67;107;100;93;4;i;twk;oxitona;medio;masculino;V4;Oiapoque;-11,391;-5,471;-0,143;9
150;80;118;162;192;4;i;twk;oxitona;medio;masculino;V1;Oiapoque;1,609;2,375;0,969;9
56;70;175;159;150;4;i;twk;oxitona;medio;masculino;V2;Oiapoque;-8,391;2,809;-0,590;9
53;58;133;129;126;4;i;twk;oxitona;medio;masculino;V3;Oiapoque;-20,391;-1,018;-0,640;9
80;63;126;123;112;4;i;twk;oxitona;medio;masculino;V4;Oiapoque;-15,391;-2,267;-0,192;9
40;61;142;141;139;4;i;twk;oxitona;medio;masculino;V1;Oiapoque;-17,391;0,436;-0,856;9
130;80;142;191;211;4;i;twk;oxitona;medio;masculino;V2;Oiapoque;1,609;4,832;0,637;9
30;69;164;156;151;4;i;twk;oxitona;medio;masculino;V3;Oiapoque;-9,391;2,338;-1,022;9
40;65;139;136;135;4;i;twk;oxitona;medio;masculino;V4;Oiapoque;-13,391;-0,063;-0,856;9
250;82;156;160;175;4;a;twp;paroxitona;medio;masculino;V1;Oiapoque;3,609;3,058;2,628;9
40;58;147;145;139;4;a;twp;paroxitona;medio;masculino;V2;Oiapoque;-20,391;0,801;-0,856;9
160;77;119;143;168;4;a;twp;paroxitona;medio;masculino;V3;Oiapoque;-1,391;0,761;1,135;9
36;64;161;158;151;4;a;twp;paroxitona;medio;masculino;V4;Oiapoque;-14,391;2,301;-0,922;9
94;81;160;190;190;4;a;twp;paroxitona;medio;masculino;V1;Oiapoque;2,609;4,705;0,040;9
250;82;156;160;175;4;a;twp;paroxitona;medio;masculino;V2;Oiapoque;3,609;3,058;2,628;9
40;58;147;145;139;4;a;twp;paroxitona;medio;masculino;V3;Oiapoque;-20,391;0,801;-0,856;9
160;77;119;143;168;4;a;twp;paroxitona;medio;masculino;V4;Oiapoque;-1,391;0,761;1,135;9
0;0;50;50;50;4;a;twp;paroxitona;medio;masculino;V1;Oiapoque;-78,391;-17,471;-1,520;9
100;72;132;141;150;4;a;twp;paroxitona;medio;masculino;V2;Oiapoque;-6,391;0,477;0,139;9
210;78;142;151;155;4;a;twp;paroxitona;medio;masculino;V3;Oiapoque;-0,391;1,471;1,964;9
60;60;148;145;135;4;a;twp;paroxitona;medio;masculino;V4;Oiapoque;-18,391;0,681;-0,524;9
0;0;50;50;50;4;a;twp;paroxitona;medio;masculino;V1;Oiapoque;-78,391;-17,471;-1,520;9
0;0;50;50;50;4;i;twp;paroxitona;medio;masculino;V2;Oiapoque;-78,391;-17,471;-1,520;9
90;78;143;168;176;4;i;twp;paroxitona;medio;masculino;V3;Oiapoque;-0,391;2,916;-0,026;9
230;81;164;178;198;4;i;twp;paroxitona;medio;masculino;V4;Oiapoque;2,609;4,705;2,296;9
70;72;135;130;117;4;i;twp;paroxitona;medio;masculino;V1;Oiapoque;-6,391;-1,288;-0,358;9
88;55;102;100;99;4;i;twp;paroxitona;medio;masculino;V2;Oiapoque;-23,391;-5,414;-0,060;9
0;0;50;50;50;4;i;twp;paroxitona;medio;masculino;V3;Oiapoque;-78,391;-17,471;-1,520;9
100;77;140;154;160;4;i;twp;paroxitona;medio;masculino;V4;Oiapoque;-1,391;1,701;0,139;9
130;83;153;172;189;4;i;twp;paroxitona;medio;masculino;V1;Oiapoque;4,609;3,850;0,637;9
50;70;138;121;110;4;i;twp;paroxitona;medio;masculino;V2;Oiapoque;-8,391;-1,887;-0,690;9
53;55;104;104;104;4;i;twp;paroxitona;medio;masculino;V3;Oiapoque;-23,391;-4,792;-0,640;9
0;0;50;50;50;4;i;twp;paroxitona;medio;masculino;V4;Oiapoque;-78,391;-17,471;-1,520;9
52;59;130;127;127;4;i;twp;paroxitona;medio;masculino;V1;Oiapoque;-19,391;-1,198;-0,657;9
120;81;143;158;171;4;i;twp;paroxitona;medio;masculino;V2;Oiapoque;2,609;2,375;0,471;9
40;69;134;125;115;4;i;twp;paroxitona;medio;masculino;V3;Oiapoque;-9,391;-1,654;-0,856;9
78;58;105;102;104;4;i;twp;paroxitona;medio;masculino;V4;Oiapoque;-20,391;-4,848;-0,226;9
69;64;156;147;140;4;a;twt;proparoxitona;medio;masculino;V1;Oiapoque;-14,391;1,277;-0,375;9
49;62;143;148;149;4;a;twt;proparoxitona;medio;masculino;V2;Oiapoque;-16,391;1,159;-0,707;9
84;69;161;155;145;4;a;twt;proparoxitona;medio;masculino;V3;Oiapoque;-9,391;1,966;-0,126;9
190;68;126;114;108;4;a;twt;proparoxitona;medio;masculino;V4;Oiapoque;-10,391;-2,902;1,633;9
169;77;127;133;150;4;a;twt;proparoxitona;medio;masculino;V1;Oiapoque;-1,391;-0,063;1,284;9
58;64;156;149;141;4;a;twt;proparoxitona;medio;masculino;V2;Oiapoque;-14,391;1,394;-0,557;9
53;62;143;148;149;4;a;twt;proparoxitona;medio;masculino;V3;Oiapoque;-16,391;1,159;-0,640;9
82;69;161;154;144;4;a;twt;proparoxitona;medio;masculino;V4;Oiapoque;-9,391;1,891;-0,159;9
40;64;150;148;138;4;a;twt;proparoxitona;medio;masculino;V1;Oiapoque;-14,391;1,001;-0,856;9
180;76;125;132;150;4;a;twt;proparoxitona;medio;masculino;V2;Oiapoque;-2,391;-0,190;1,467;9
30;62;150;144;141;4;a;twt;proparoxitona;medio;masculino;V3;Oiapoque;-16,391;0,961;-1,022;9
30;59;143;148;148;4;a;twt;proparoxitona;medio;masculino;V4;Oiapoque;-19,391;1,120;-1,022;9
168;76;141;146;163;4;i;twt;proparoxitona;medio;masculino;V1;Oiapoque;-2,391;1,548;1,268;9
40;54;163;159;154;4;i;twt;proparoxitona;medio;masculino;V2;Oiapoque;-24,391;2,521;-0,856;9
160;74;122;129;160;4;i;twt;proparoxitona;medio;masculino;V3;Oiapoque;-4,391;-0,021;1,135;9
30;58;152;151;150;4;i;twt;proparoxitona;medio;masculino;V4;Oiapoque;-20,391;1,663;-1,022;9
71;74;146;166;166;4;i;twt;proparoxitona;medio;masculino;V1;Oiapoque;-4,391;2,593;-0,342;9
190;77;151;154;160;4;i;twt;proparoxitona;medio;masculino;V2;Oiapoque;-1,391;2,116;1,633;9
50;61;140;135;119;4;i;twt;proparoxitona;medio;masculino;V3;Oiapoque;-17,391;-0,752;-0,690;9
110;76;128;154;170;4;i;twt;proparoxitona;medio;masculino;V4;Oiapoque;-2,391;1,625;0,305;9
0;0;50;50;50;4;i;twt;proparoxitona;medio;masculino;V1;Oiapoque;-78,391;-17,471;-1,520;9
80;76;155;167;171;4;i;twt;proparoxitona;medio;masculino;V2;Oiapoque;-2,391;3,128;-0,192;9
170;78;151;154;172;4;i;twt;proparoxitona;medio;masculino;V3;Oiapoque;-0,391;2,557;1,301;9
50;57;136;133;121;4;i;twt;proparoxitona;medio;masculino;V4;Oiapoque;-21,391;-0,929;-0,690;9
0;0;50;50;50;4;i;twt;proparoxitona;medio;masculino;V1;Oiapoque;-78,391;-17,471;-1,520;9
90;69;169;152;135;5;a;kwk;oxitona;superior;feminino;V1;Oiapoque;-3,321;-1,436;0,459;9
110;67;151;157;149;5;a;kwk;oxitona;superior;feminino;V2;Oiapoque;-5,321;-1,398;0,893;9
60;70;157;160;158;5;a;kwk;oxitona;superior;feminino;V3;Oiapoque;-2,321;-0,730;-0,193;9
0;0;50;50;50;5;a;kwk;oxitona;superior;feminino;V4;Oiapoque;-72,321;-20,685;-1,497;9
30;55;150;145;140;5;a;kwk;oxitona;superior;feminino;V1;Oiapoque;-17,321;-2,252;-0,845;9
110;77;160;154;140;5;a;kwk;oxitona;superior;feminino;V2;Oiapoque;4,679;-1,512;0,893;9
113;66;144;148;147;5;a;kwk;oxitona;superior;feminino;V3;Oiapoque;-6,321;-2,094;0,958;9
50;69;148;156;160;5;a;kwk;oxitona;superior;feminino;V4;Oiapoque;-3,321;-1,135;-0,411;9
0;0;50;50;50;5;a;kwk;oxitona;superior;feminino;V1;Oiapoque;-72,321;-20,685;-1,497;9
